Code,Temperature,Humidity,Radiation,Longitude,Latitude,Cs_134_(Bq/m3),Cs_137_(Bq/m3),I_131_(Bq/m3)
13,10.64964534,55.90926516,6.457450173,4.856402211,39.6054794,2.256633012,5.240264026,47.8961451
14,32.94125843,61.66933783,2.176229101,39.29360445,41.52998364,10.91131981,7.598164947,18.30325362
12,20.75052894,67.00450013,1.192556079,7.107228205,9.9794719,5.391746856,6.017045998,48.71186986
17,8.113843421,59.01535784,2.114500962,28.99670447,38.15751495,7.700085731,4.499523905,26.27175167
17,21.49844134,43.22995439,3.551832463,10.09280528,9.034212497,3.001019179,6.698933359,7.873272855
9,10.87048146,69.39994049,1.95154818,46.4907475,22.74806697,12.22528982,4.636251957,43.33468642
17,32.44911955,62.42110312,4.023429153,4.92654933,6.405051508,12.9367663,1.37019956,28.19716259
17,11.20515433,58.6391293,5.035826063,26.41902177,36.35830777,1.981116155,5.134477382,27.58487885
19,4.131632431,54.63228652,3.576052877,28.74449289,14.29201816,4.738400249,2.914482074,6.563290456
12,27.58951022,41.20604522,0.968682921,25.04788922,28.72508197,9.980945061,4.962391229,27.62936876
22,20.11978129,47.26118048,4.239726854,7.164159938,37.5772116,9.353561471,3.577671583,16.6534618
21,28.00208479,42.94377617,3.724751736,6.183726788,46.11598616,2.427050044,1.489675977,24.66220312
16,29.5908391,42.05402322,2.29368884,32.87785396,46.72504604,1.691533216,9.132752061,38.0139266
19,10.26880934,51.56901213,6.572562287,2.666851738,41.12060282,9.052233518,7.958969859,34.49446916
6,18.43204954,33.31661216,4.75257196,38.99524576,15.05876589,0.840738537,6.583534418,48.15383474
6,20.84109425,47.29231175,1.385355775,26.60415361,22.69328868,3.097195678,6.411976037,20.05185246
13,11.87578516,52.74230968,5.502319577,31.05205378,20.56506732,10.44636961,6.489045955,23.99134795
7,29.55387365,62.44607383,2.056151072,33.43139055,44.6035161,2.126670007,7.916217071,47.39891872
17,8.815336438,61.80727806,2.391366138,38.0175357,31.22423546,5.250120494,2.737721327,18.02246619
6,19.29389084,67.68239904,5.050229254,35.80965007,26.82403167,7.08315061,3.29508088,47.68233329
4,15.33843979,41.01277778,3.913851288,9.221240052,31.33271666,4.970014484,7.283685195,36.23200948
19,10.54928775,66.53795042,5.418743529,3.216358117,20.03366182,9.063146735,4.692929036,30.52308432
6,6.301741733,49.92111952,6.621367365,17.82683109,7.242614014,7.881677174,5.187898911,12.43406281
11,19.10431199,43.19357007,7.732340976,20.88742065,25.28277131,1.59517584,7.906688001,7.6518455
6,36.42373851,73.41036246,6.652365295,6.910048143,3.135276739,6.418995543,6.115973567,16.95336076
7,29.68175324,45.74247744,1.58083771,10.95644134,22.30347814,9.384902735,4.180698842,9.474788404
4,8.881235377,39.84723524,9.268525912,15.46975015,32.86226827,5.447649186,7.67249619,33.08553426
18,28.0787219,56.17043514,5.230147323,-1.185827038,20.42154508,3.020244378,10.81679369,7.923538822
22,17.66081086,72.34155436,5.026547547,11.28043205,37.11980085,12.1108562,2.832656765,16.04387279
10,14.54049623,75.42878679,3.477816408,39.76259376,9.881986868,7.744891989,4.113228128,46.33268584
3,30.76069935,44.47297501,2.249706944,45.3805516,14.8388442,12.50815471,4.841817504,11.70725124
7,30.14265455,67.67899375,2.039761611,39.90170623,51.07520167,8.611432419,5.422553163,38.26767646
12,20.84095292,62.57797423,6.151617676,33.57403066,17.72880394,8.423929515,5.425014721,56.56128926
17,29.93147335,47.97518924,3.93082086,38.49467905,18.62444738,3.857825158,3.564732487,37.6337327
13,21.86283203,68.58908848,2.777484342,14.5859325,12.65753334,10.39172325,2.394183969,44.6717858
7,7.552629339,43.30238623,6.570144559,21.03452268,17.54804183,9.640997615,5.264724792,26.14887036
16,25.62639609,71.30225091,6.27313269,41.28433905,17.52344877,8.58319177,4.812627538,43.74673499
14,12.58880919,66.80906295,5.20809501,15.03101101,12.47258586,9.997482497,7.239038113,24.7219255
15,12.47148253,62.55701338,3.207969071,20.11988148,12.04472503,12.44079509,4.818777122,13.40041248
17,16.27887853,73.84283649,1.692539105,34.26120581,42.88746996,9.808309419,3.845906755,53.11986906
11,11.37786106,41.58630791,3.342184754,1.754456252,12.79715813,8.855349408,2.897925762,9.938262666
14,35.17952553,61.74037709,6.528529506,19.0796728,47.0926184,3.149439993,6.06731158,5.276692206
18,23.02507091,46.53706595,6.511956448,7.043404123,8.623473129,8.794329679,10.09616068,8.659671376
20,27.421271,61.9166806,2.836836637,24.191764,32.87406315,11.81362206,9.899266827,36.70835545
18,19.89597305,41.30227534,4.241256889,5.139802113,11.8360193,11.40577829,9.86569419,48.59407262
9,7.168958065,59.21023017,7.628220823,30.68756472,22.95129033,0.87723759,5.103397683,52.79845847
8,7.009383542,73.62877617,6.941674634,29.53494584,49.17672156,9.653383084,5.664200905,43.06270182
17,4.854070978,55.17316093,3.098392611,0.37220211,24.4303315,6.721718387,7.174027171,38.26345675
15,5.751762458,52.42575463,6.004193145,5.295193498,24.30876265,5.640564616,2.657524164,47.41535111
20,10.67445779,42.31201808,6.397879129,33.67788875,34.63234724,11.91196757,1.792569651,10.1348581
4,16.98158932,46.35217692,0.897366192,30.13983088,16.42029344,8.148288067,8.118558482,20.80328101
11,7.823490111,53.79435841,4.536305421,34.38209445,39.48623644,12.57861453,5.731342667,21.82705947
22,10.15223657,60.8432223,2.421335868,26.88882067,24.9722718,6.079012927,8.064103076,20.14177667
6,25.3577315,64.87217687,6.141113789,28.14962854,34.38905649,8.142912399,7.189407471,20.76656735
15,23.03008584,52.8618096,5.594141306,5.318580101,40.25433979,9.180953484,2.287107929,30.35301026
11,24.16926333,54.78444609,4.286849599,10.6373041,32.24774242,9.707388204,7.954479608,37.05557758
7,27.22518626,51.99074125,4.282834694,12.37503964,47.92231649,6.515035222,5.214606001,40.51129013
14,22.1893136,56.06454791,5.752160441,9.004444696,44.94389805,8.108652475,9.889082999,52.26869394
13,37.59388032,69.65116012,8.445953309,25.35321258,18.59057888,5.968601482,4.889804556,6.088404584
18,21.06406233,53.6048706,6.171259359,16.30483089,20.7244045,7.926388682,3.775074074,33.70467699
8,25.25839112,41.55388032,6.171248803,29.46993092,34.30777888,9.993563928,3.48241652,28.9947265
9,26.36709706,39.27616685,1.44447987,24.39367445,48.5895899,6.74351926,4.739281812,30.48023771
10,25.85968594,51.41716324,7.421693202,3.413749194,30.62289813,3.975633018,9.357195498,27.73801471
12,28.88945283,59.75486041,4.997869314,17.76350698,28.28048037,4.864152198,5.496865865,61.44140965
15,12.81592603,48.25289237,4.065557964,13.28220048,44.5034681,11.09195822,4.164384124,18.03738114
7,12.9769712,43.93606495,3.266504466,27.02723809,37.7419986,9.596750902,3.282055336,26.0684051
4,17.75959678,62.03998804,8.102575267,24.4782862,45.42743936,10.02869589,11.17026228,35.50553032
7,9.475702361,47.29138863,6.811946655,33.8478046,16.33335542,2.495136732,4.318610534,36.94136172
18,17.0685825,60.59496789,7.310341779,16.88181899,14.80088403,5.304840929,3.081541549,24.40804114
17,25.36025719,39.78049629,3.172825185,4.654586669,41.68798006,10.66313419,3.304266088,44.71782086
17,4.935573351,72.01333468,7.52363913,35.4025979,22.13441104,3.247649839,8.347118398,22.9484467
6,15.38884145,50.04625655,3.795255818,28.30599396,17.27476966,1.520132188,7.356954358,18.42304497
21,33.03419103,55.34382839,2.412145607,19.93093105,33.617229,3.88739032,6.922404746,50.79839016
11,15.47207759,74.48824666,3.398416629,11.10314986,33.31463968,3.158255073,6.975339927,34.15215311
12,4.976870909,51.83111547,4.883139164,28.58246997,58.0385296,3.462096287,6.778972417,64.454653
8,13.36767578,43.84945752,4.199237516,26.66202435,33.8465215,11.74302325,9.521499083,33.52390873
10,30.52248474,38.86221851,6.637664465,15.68228707,11.48762555,4.584620097,2.454972713,57.82413115
5,17.54422038,47.61917704,5.255453123,19.4717052,19.66958767,10.02466029,6.465250619,36.9402436
18,27.62092572,75.49401007,8.245399417,41.1766796,40.54101766,12.11337314,4.662692921,23.74337177
22,25.57159504,47.71384859,5.200226716,33.33294572,55.48941859,11.48265572,2.837260139,44.69758023
15,30.69668974,71.97881555,6.000941014,11.60553231,33.84625693,6.366137721,1.900104545,59.46604754
6,12.72415847,60.22980305,3.287981372,25.82687443,39.5982841,7.918397653,7.751407098,49.87025382
19,4.096731202,47.47628485,3.406502934,8.334053889,23.64944886,8.190833806,9.213387142,34.69952151
6,29.14914671,73.54191733,6.809861868,32.99472606,39.30349254,9.583746247,6.111681929,59.57343699
18,24.11534365,65.05854306,5.285746234,8.569270904,21.99424962,8.918718661,8.594207695,8.500866964
22,32.76380021,60.35554102,8.477973756,22.28477531,23.86323827,3.488126868,7.707944448,10.41562792
10,28.70146543,55.40044919,6.221540436,30.93102656,51.83621385,5.401996317,2.102239359,57.36517971
19,32.93522293,70.87601766,1.54579737,8.412484859,36.42422919,5.906194475,1.959464744,40.10970428
14,3.831198279,53.75997592,4.306347024,11.91201178,33.93962219,3.776592931,7.415901233,45.20813329
9,27.18571274,72.86188652,6.04220784,-3.652249419,47.79176148,1.209750938,5.350536934,55.87204137
8,34.27237684,65.87084652,3.968793426,9.528611691,8.828376166,9.290358307,4.044140706,20.12864992
15,18.23793407,45.94402796,6.370858988,32.80091806,21.6402133,6.789896159,2.390883913,13.06484916
8,13.50572982,53.63673742,2.7594212,21.0850114,12.57991022,8.483927636,2.42219972,31.95361194
15,22.89615986,75.2758336,5.115667957,11.05686142,26.42623934,9.312581955,9.781638007,24.85648907
8,23.46221413,58.50225299,4.825826122,27.39877303,26.85065185,12.98717047,5.295636251,59.63560672
19,32.67062389,49.35522204,2.118512959,13.50531803,37.43094272,3.883174197,6.385277054,19.84549568
11,31.08213087,74.32651173,1.088129133,41.75644269,10.32784746,4.385285488,6.604106747,55.73802313
13,27.24560198,71.67311111,3.145152979,40.60727548,36.37262936,9.404247843,8.33872192,40.84900557
18,25.17478145,40.33379385,7.504029344,39.30230879,53.06004193,10.86408876,1.870634481,56.04692377
20,23.90266492,42.37678628,3.439852994,24.67139997,50.32791847,1.43236128,3.967561723,43.96344077
19,26.61207407,45.88006937,7.581052818,39.86165705,37.3744864,6.057463274,5.173491451,41.57555969
5,31.97570749,50.87740757,4.797587192,40.48875593,40.35810188,10.32238009,3.118767362,41.44035159
19,20.45878785,55.50975181,4.806131706,1.531248261,49.01814537,6.197555595,8.049059592,14.05057891
11,8.015591267,44.18639295,4.391867057,25.55315138,21.0760942,5.082890349,3.766106093,18.69354551
7,31.59750101,58.39461701,5.770497351,1.942504964,11.31203482,10.53305479,4.175766863,54.58424891
13,37.51496726,56.82883631,2.554789512,14.74703261,51.08789432,9.518329308,4.123210595,9.115549165
11,18.91756927,36.58539369,8.68384069,30.02955225,26.39061854,5.97094998,4.925579759,41.8716121
17,30.51041505,37.24856418,1.75792927,11.69285951,32.22159453,12.75717188,5.617287497,14.92957756
12,13.06293835,60.70076685,6.30175574,-0.901752704,32.06306193,8.620233055,6.328138247,35.17858737
11,5.563493538,62.53360119,7.743202075,26.32933863,52.26709936,6.922316256,6.075763564,14.88396784
12,23.28789856,37.25108748,3.883270977,0.647963502,16.63398419,9.684788006,6.500688164,58.7448239
15,25.42053872,56.30879683,3.142616968,27.02098874,52.12025175,5.141304245,2.49706319,48.13477097
6,14.19526407,38.21929574,6.6037661,25.62509353,19.11861555,8.658105523,4.451169033,44.62984508
6,9.730512149,60.91385634,7.54866204,13.71679969,22.63289482,9.126309971,7.076941998,51.88877891
15,29.03056442,65.95270932,1.506452053,15.19088076,14.28661279,7.63725411,6.75620124,45.21573868
9,25.50837221,34.88471092,6.958825192,26.90341054,29.40513685,6.951585441,6.496722636,55.9195529
12,31.12095671,67.57190413,5.591743987,24.16636813,33.19204662,10.5990359,6.005902259,21.08919061
18,12.6019542,51.19583195,3.712455522,19.15895101,11.4077456,3.933160326,6.688588824,32.92232563
5,11.86566032,43.06965834,3.559758508,22.11078731,13.31899523,2.916730529,2.31104978,50.35975696
21,20.40997091,75.24850765,9.321072995,18.29668843,52.64599895,12.01167297,5.606065825,28.41965094
20,22.72476754,52.21194486,5.603258382,36.37630887,32.67060136,3.795927956,7.510218033,16.7278765
18,20.38988482,34.34311677,1.414255902,8.447189416,29.33460269,7.514830155,4.921697506,33.34907761
12,17.7615849,40.79436587,6.118979701,17.04879201,54.68361735,11.45989023,4.426535501,26.95240395
13,36.01487203,50.20647436,2.530740855,30.13757272,28.26127717,3.861230321,6.05974378,32.57399107
8,31.91656646,57.58901049,5.113134588,8.871365946,34.06473364,2.944192006,2.079207967,37.49896871
15,29.93592676,72.05146304,8.363377291,39.86861599,45.8366874,12.6165982,2.208140909,6.209165478
16,30.02032059,40.58753698,2.623873663,0.451332929,30.99098776,12.5615191,9.846694148,59.90872115
16,18.37686101,55.17088562,5.737638124,16.6302824,14.92784418,5.75843139,5.752670272,48.24033223
8,25.52576512,52.27134859,2.346620132,23.51984688,49.17568781,5.788048767,5.33898659,34.14153915
17,26.31548892,54.4915128,5.885564392,25.59221349,32.64189856,7.586183087,2.494461082,43.59844705
12,12.3324351,69.80341713,6.299128452,6.69203545,26.40770417,3.934713468,8.496371224,61.35338873
9,25.45623932,58.31829023,5.139944494,32.22809537,45.54074906,5.896732257,4.935426505,23.65403593
13,6.774035225,71.83555346,2.212187186,23.99148924,36.31342948,11.70285933,2.742481137,34.91743344
18,26.22851715,63.65236611,2.493977355,19.59427827,44.95832334,7.609824031,2.647375681,11.96188831
9,33.68298037,35.26159209,2.037878688,37.22640095,20.17740977,8.90549929,5.647869548,44.46212714
15,14.19320709,58.83978599,8.293120422,23.20629212,27.11737618,11.50587929,10.80438631,23.07594541
8,34.62738698,42.78038186,9.336342033,42.62236529,51.33779855,4.028737465,1.171345041,20.97784053
5,24.8468841,45.17748368,5.896242587,16.99323309,32.06787497,8.503082927,7.62220791,43.09993015
7,18.48401602,47.94433521,9.021696251,26.93148816,31.89059216,7.800916225,5.705369109,21.04684959
8,13.40613872,52.48679232,7.469669274,13.75342451,22.32984355,8.826804267,8.869121265,57.73707664
15,7.753879564,50.35945312,2.230118577,37.94152307,28.41857054,7.569564042,7.023568137,14.72952356
15,28.87530805,64.14529955,4.295798413,30.41526999,14.82383737,9.963879884,9.004080275,17.7612467
6,19.80446729,42.63291718,2.97152345,33.06626952,30.48182428,6.44696158,9.580495029,30.77337488
5,33.21416973,47.68663548,8.876057388,17.48226902,42.8503851,8.962667607,4.539193591,60.09291784
16,18.70334112,41.1699322,3.932219569,20.75777667,33.54924023,7.908187286,6.235267786,45.23121041
13,20.37675258,56.81900474,6.127405841,27.84964901,41.11880331,11.15627137,3.838535358,65.84455168
7,15.9786047,64.47793127,3.657086631,27.78473016,39.13554023,4.010236136,2.938978443,50.63513266
18,11.88064347,48.30017748,7.713138234,38.33885012,57.60881984,3.349448273,3.508746299,45.89087857
15,28.89891767,39.52549072,3.306342476,19.80297502,57.82815421,7.231564365,3.791689437,57.78981511
8,13.81616575,40.17568722,3.513132651,0.792764248,26.67574686,6.223723346,9.568390086,19.36955766
4,5.856396727,49.08764994,7.244620976,8.312606728,14.81012471,2.49411632,8.301343144,22.47947262
8,29.55291452,74.90604383,4.689225758,27.99473164,31.2414767,12.26096279,1.683152011,28.18969554
9,36.51740555,43.50824615,5.118744254,17.99224943,34.00640538,7.858210107,8.670837474,27.34043812
7,13.74733725,39.22915074,2.040942922,20.31413867,29.00711636,9.817026279,5.699091247,42.01415627
10,33.28953379,51.90802376,2.585185495,45.22043101,30.94846901,4.353376363,1.045040217,25.91937236
5,11.9613984,65.80964558,3.814560519,30.71079402,47.65236172,1.078127243,3.469955899,38.37095008
16,16.602628,61.03506402,5.79302124,19.2427289,11.39463793,5.234614518,3.658619573,32.21748807
7,19.08227584,72.89970362,2.233687324,11.11222606,41.43187408,1.434560223,4.515516675,45.31827943
8,13.04285502,62.57355115,2.158285031,5.605629151,11.11229256,10.92014526,6.704444134,52.76329543
18,10.24806032,50.67749754,3.701731563,37.20577959,23.74615724,2.268792913,2.480745384,45.20268881
10,24.84978887,52.53861807,5.436539685,10.33166648,42.48360333,7.61720668,6.437440488,24.96671997
22,23.75647637,48.53741529,6.517137182,3.900851052,23.15624055,9.333034823,1.09980634,20.30124547
7,16.18365008,38.38252049,4.88304303,33.96648087,10.61379718,6.253727722,6.084503637,27.51402444
14,21.22395272,52.44572755,3.532132261,21.00276709,27.00053186,3.253201866,4.91843594,44.82936526
6,27.48216052,48.52787496,5.474188524,0.231012944,44.33062193,10.0332679,6.12296049,24.6453216
5,23.76132528,56.72797652,1.81779587,21.59372194,19.51959356,5.742523259,4.312226483,22.61313367
10,14.67100192,75.74519568,9.2803285,24.27093745,29.39351701,7.082478908,6.119632118,29.771603
6,14.85391813,59.74299309,6.318898208,29.80543213,16.02969512,8.139084273,6.573339682,34.60280817
16,24.15930918,57.21819827,4.3381607,20.02049984,53.39965048,3.431825346,5.259314167,16.24292008
16,33.66812382,56.91264036,2.316267323,4.123018212,12.37631692,3.222893012,1.867853583,43.13809224
11,18.67693762,51.36699445,7.207174468,-0.907528818,31.32362103,10.24984916,1.447809601,33.74007692
15,15.45803606,68.68821859,7.410200807,37.1759412,20.92954598,5.114551834,5.554091023,28.73025193
19,34.6864696,41.07757765,8.507263593,14.84074585,55.47738235,7.368693651,7.529093229,46.23321153
9,3.089237919,76.62155385,3.506733332,9.413337492,15.81762441,8.577382587,6.436164986,49.68237461
19,31.338561,51.12723709,2.742147388,16.44638234,52.53596249,12.69205602,6.819575277,57.82177343
9,12.14189816,46.13601388,6.393339905,18.07476713,56.43473579,12.60490935,4.984144014,29.53934343
13,14.54289157,49.36678465,6.299642057,33.83522773,46.99786835,2.920358888,2.718975309,57.03903356
17,4.006937784,58.27146768,4.14019525,34.28899411,38.5004729,8.393669431,4.613819981,53.41682168
10,18.94530863,48.96988021,5.149793015,8.362308491,46.25278958,5.190105609,8.837004342,40.45946738
21,8.426887673,47.69732295,4.478744053,14.7213972,42.00199868,6.042135629,3.094900294,17.4122575
16,8.93565132,68.97342717,3.128245842,16.12786237,46.94533767,8.680966916,9.45470994,21.01462889
12,30.25099735,60.61556841,2.04613338,40.77667927,25.39105578,7.491005094,6.317270855,22.25732826
16,20.88999501,40.14743623,5.092317333,12.94644959,31.1308701,10.19203989,1.315357125,57.44675062
8,19.48751133,39.79806017,3.414123141,42.49046116,15.88376297,2.746672235,6.62249409,64.14151983
8,4.545982879,69.60016771,5.729548673,40.14188952,46.92300436,6.795596852,7.871446872,35.52590521
20,32.14614834,48.93613195,1.5713382,13.23279886,56.10445118,5.282736613,7.047450238,6.377333179
13,36.83723326,74.43450934,7.601312273,23.90959836,30.43002918,3.239276872,7.719094443,29.01463066
5,28.96345876,46.70790335,3.981620115,6.635102792,19.48607066,5.871591132,9.662215894,20.26605148
17,7.875105658,62.4054001,7.120501839,5.346541972,13.97139989,11.12301687,3.930789903,18.49834676
7,24.79421658,53.13788784,4.829488521,7.614540675,32.54157404,7.332225323,4.591484923,28.24430401
3,14.07829352,58.66907677,3.207057561,17.04542914,32.82340497,3.435184272,1.306804589,51.21743464
10,25.92129956,57.59908337,3.922775192,7.888062867,12.2105921,4.601190392,4.51164775,40.79548152
5,19.7428249,62.41094163,7.374219702,17.60438768,51.68064167,5.823862402,2.281939146,35.1639824
8,13.96839473,39.3178256,5.022644986,22.98711448,26.27756886,1.254984978,6.409767825,52.0651033
8,22.74820206,56.45527855,7.680803276,21.14342399,26.56904568,8.464295622,8.709912506,35.70567989
16,7.639781704,48.84335693,5.297565873,14.76725335,50.86151413,9.834664126,5.237594665,34.85804747
8,16.61199842,55.32566342,6.47311373,16.97708452,36.89721635,9.859232962,5.30269075,40.63567254
16,21.83742658,40.9766104,2.310511878,6.233452983,38.51296952,9.237777139,9.828115288,17.67367585
19,29.49938715,50.3164072,1.148328684,9.623316686,45.17661716,8.095682301,8.275638946,51.66148612
19,16.90743008,56.24564096,2.385371122,28.95523371,8.71960265,7.727516525,3.246681692,23.43836158
16,34.70086196,57.33396397,7.15887915,34.40166219,38.65247447,9.56492989,8.503483353,33.09188383
16,32.27549512,38.51537144,5.460269783,31.21889968,17.7866395,5.56736084,6.841350227,57.8858298
10,20.28940874,45.42608828,7.936753418,22.59090525,37.00221874,10.1620383,4.408821773,22.70667026
13,26.51821171,68.84139638,5.245252887,20.07390413,9.944263385,1.504242803,8.883939057,27.36876843
12,26.1214873,56.15965798,5.985124813,8.230129536,34.16323994,9.179914901,4.807005912,56.75398395
17,31.28540876,65.19515056,2.520061761,2.154289081,46.92310345,5.848949688,7.565293066,22.98679079
9,24.51607135,51.40088996,6.236960823,18.92726667,17.22147731,3.872309322,6.346292139,46.9903621
16,33.30890722,69.36740904,3.080837509,30.50988826,11.50415136,10.96199866,3.148673569,19.68741755
22,25.18771658,72.03576045,5.509462482,11.7685272,49.69654724,1.641799346,5.030866491,33.03027711
15,5.874751966,61.15303801,2.466145106,22.10766757,6.069508232,9.847460126,7.823163294,57.33372165
15,18.9480328,69.25679108,2.826647754,8.669556459,36.86189843,5.366376031,5.098259756,31.52081172
17,28.37569328,32.92067141,8.8220012,11.45966099,49.50896494,1.489618629,5.066581058,55.51349143
20,5.277716324,74.88261408,5.892102214,13.67973739,29.96654146,10.02664,8.502307661,28.02805103
14,28.02422733,55.0151698,2.64637734,11.20181205,35.04490567,7.690747282,7.008592889,15.54534722
8,28.904506,48.06283548,5.722888938,5.357269497,20.99595254,11.94103128,4.261204143,16.77712298
15,21.98354437,70.75270215,6.987184232,12.41503376,44.84955906,9.875098973,5.566443387,7.827817976
5,13.3642641,59.4666282,5.66097951,6.640893224,54.85674727,11.55427763,6.827006098,44.32214662
10,33.76584168,58.48107691,7.282495406,16.10105767,51.41712083,5.407380072,9.268593862,20.2768746
7,28.17365848,63.28544016,2.246249752,31.21739525,46.05875053,5.87978897,5.854672039,39.12671008
3,15.46580884,57.72418157,5.4597583,24.31495979,31.78893001,10.83594589,1.892905303,43.30459304
11,26.69307467,71.22298851,4.174391839,18.05388855,32.39830289,12.12869158,5.293368233,33.67752368
15,11.63515597,52.1384508,3.51202929,10.47947393,37.0859171,5.698864698,9.723970427,41.01288354
16,34.91312523,65.57470141,6.024181225,27.64778574,22.11344567,6.884777215,5.888226524,26.92571023
12,21.08011058,59.55111732,7.982246733,4.216054396,35.7194216,10.42060796,5.442744601,25.38337148
13,15.58899746,52.66501384,3.638772657,25.00554961,10.20500329,7.646916225,3.463465675,39.23725951
13,8.610603476,59.40045177,3.832007325,16.01657002,35.30196809,3.191900101,10.35537607,41.8253186
16,17.90643675,57.46802849,6.414887603,11.39250565,42.96046702,12.5665362,3.31956684,25.00359732
18,9.578026894,67.02089878,3.419209129,16.11661337,53.72016621,9.496154392,6.560437237,34.0863073
15,34.72343293,52.97791115,1.30637462,10.17319148,24.14765162,4.761394115,3.024323974,35.31230464
5,19.47270455,71.19085135,8.073712931,18.90233076,54.92167661,6.715734703,7.399091988,10.85709325
14,25.04538509,75.86832048,2.173723494,36.81066109,25.95701048,9.574808423,5.604621801,44.96930936
6,24.04417721,57.02654805,6.162692798,31.98331901,47.3627672,10.20162643,10.12896572,29.23973741
17,31.54528566,73.02213691,7.528450224,28.87934083,42.48207497,8.039738594,3.436840337,42.01609335
19,25.22477737,62.05058754,2.404827776,30.14844651,18.49372622,10.76253112,11.18889785,12.68251879
7,24.78307588,71.89787666,2.424084184,8.544703618,35.89093532,3.346662626,8.158430991,30.40178289
9,17.48429409,51.58172944,4.429558547,13.52580616,43.020346,6.467192171,3.252991075,40.24355524
16,20.97404856,72.20003691,4.40994581,20.63547292,8.488082616,3.88204479,6.149455008,41.68122722
8,31.64708671,55.72271041,3.794369006,7.937869562,50.11759637,2.41141746,8.850676696,38.8780685
8,26.12187098,69.23878211,5.019347507,13.25269421,17.00797225,6.40276873,2.383413077,57.27405728
20,13.04096512,38.91937614,2.212980065,13.45657982,19.618733,7.167689784,4.577097573,32.53482187
7,19.73516855,35.00835773,4.37145498,40.88200197,36.89277817,5.136492204,10.97416347,30.07562419
6,3.880985795,62.69421458,1.687373627,2.105154466,14.74421629,1.025609664,6.847430705,9.566273338
9,13.54931157,53.89760081,7.618563735,8.648943626,42.03875505,4.506534319,4.300363919,19.36248839
13,35.09978089,32.74472865,0.693500245,45.15959896,20.94392142,5.890044603,8.79063026,55.15086102
10,7.270779294,37.12642271,4.084581522,24.37381997,33.69375998,1.262470873,2.939525649,57.93686169
10,25.12540673,33.77569739,2.784329508,10.55841191,53.01029916,10.00066017,8.785173737,52.62272478
9,32.19241283,61.72898028,8.055615991,21.77282065,37.71711072,1.456911424,6.354925419,12.6761402
10,2.999650902,54.4186833,3.469752284,6.753022039,29.3126552,5.486255117,7.825115136,39.71034838
14,21.6520664,46.78786973,2.384782053,2.307225643,37.40246045,5.101222557,10.28794992,28.57004999
12,25.80257606,52.98088569,3.981633468,10.99500918,29.96481224,10.78314691,5.494231836,7.284037119
7,25.22536198,63.88903712,8.038556606,33.57949963,32.23458883,10.8782436,3.953120886,33.10525442
7,13.47473152,59.23801717,9.595706156,34.58362876,38.85818602,11.75566144,3.498848466,47.43150437
18,13.00519447,53.06892763,1.922761727,20.27038589,51.59832913,3.221535192,2.732477867,40.37652632
16,36.92036368,57.39151179,8.331819446,22.60483286,22.73894418,3.304016989,2.621047243,56.34352109
17,7.378271458,34.49775371,4.387956973,7.567335319,43.39113308,6.668121937,10.3107587,25.90884512
16,9.564286858,51.95545254,8.604027306,29.98646956,8.941436596,1.602914242,7.080335866,57.92337139
6,32.99025001,68.01909605,3.248846326,14.98381812,39.97683168,6.095577181,9.900120157,47.15042229
6,16.45928925,51.50356894,6.100995368,4.793481629,41.14143496,6.157002423,2.588204967,47.08144825
17,21.36736069,57.37924033,2.056727441,20.50807294,30.33541131,5.112457962,5.78424033,15.78450854
12,30.06133819,55.9917296,7.966849787,10.22000475,54.69434634,9.599948255,3.6965503,42.56950345
23,21.59222765,58.95186097,7.231350312,18.50953236,29.84825834,8.159304116,3.844356768,45.47107218
3,13.96646104,49.61362563,5.892387214,16.85820014,53.34909282,2.298872756,7.756388752,18.06605064
19,15.35548588,64.83141323,4.828085205,41.58331512,27.18042939,8.566168228,4.81324875,44.59340796
12,19.04914533,60.70485419,4.915432547,37.26213739,35.34334163,5.226105021,3.260362271,27.4809286
12,22.00735457,40.77274908,4.156481213,27.99917537,47.33882981,11.21006851,5.83568484,6.578462714
13,22.6362304,50.41461475,5.447651895,32.84976045,26.86728733,4.435511912,7.53964877,38.68236392
5,28.53976813,76.11872834,5.934478978,14.76474082,20.46706832,10.97826369,8.206512711,25.19423644
7,14.00049128,47.97291793,1.241875473,36.28120813,32.28239508,1.655938089,9.524986432,60.7866357
14,31.78158274,75.96892822,3.636321113,36.96255268,46.96125749,4.229163421,3.038897728,17.17772942
13,11.28518508,50.19473516,4.586751277,21.35960816,19.88118071,2.97568069,4.292643179,61.25849519
17,10.82254925,53.78211245,7.125482552,28.03647998,11.0477169,5.955279051,5.269333265,31.65568928
7,8.61751445,43.22094416,4.453554524,7.547463153,15.50175636,7.445241107,8.991945382,38.68274457
11,22.33694171,44.3783169,1.402924431,9.332111379,14.52384005,11.53055431,4.051652344,32.1314373
14,18.09528466,61.87596521,6.616142948,10.17142908,23.64670926,9.78561274,1.636695149,38.24573946
4,20.29551916,44.76265587,2.889343476,14.39737632,23.34557671,10.77645692,2.175799515,24.69838575
14,19.54857943,66.44210994,3.505431538,24.73514485,51.89416787,3.37016324,4.345133998,44.40837422
8,10.62597578,37.01709347,7.310390282,26.64628822,30.65617657,5.839905727,3.291819554,22.33812762
20,11.96719703,61.25221682,3.404008336,39.94489692,24.40808323,3.672055154,4.094101899,28.32773865
